,white,black,white_elo,black_elo,result,nmoves,nstarting_move,pgn_base,temperature,random_engine,has_illegal,illegal_move,folder_name,pgn_base_moves,base_pgn_prompt
170,Stockfish,gpt-4o,1694,?,1/2-1/2,106,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,games_gpt4o/game9d8b01cf-2d76-4e1d-8ba3-49ff69485975,,True
171,Stockfish,gpt-4o,1694,?,*,113,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,True,h5,games_gpt4o/game86140243-56b4-4aff-bd37-d86986003756,,True
173,Stockfish,gpt-4o,1694,?,*,51,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,True,Rc8,games_gpt4o/game8f9ca388-3b64-41d3-8441-15d92c265dfd,,True
174,Stockfish,gpt-4o,1694,?,0-1,84,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,games_gpt4o/gamef0490cbf-c6c7-4f14-b8d4-2ea9d3fd9a5f,,True
175,Stockfish,gpt-4o,1694,?,0-1,64,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,games_gpt4o/gameec5266dd-01d1-4ef7-90b1-f4f0b58f3c7c,,True
176,Stockfish,gpt-4o,1694,?,1-0,109,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,games_gpt4o/game56a92422-cd59-4cee-a3a9-2153fd356658,,True
177,Stockfish,gpt-4o,1694,?,1-0,121,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,games_gpt4o/gamedd94624f-4b83-4e7a-b6db-728794d9880c,,True
179,Stockfish,gpt-4o,1694,?,0-1,92,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,games_gpt4o/game28d16771-be3f-4775-8f5b-05d14345a716,,True
180,Stockfish,gpt-4o,1694,?,*,43,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,True,Rxc1+,games_gpt4o/gameb5966c96-b072-4e03-bd7c-69cba5b32d91,,True
181,Stockfish,gpt-4o,1694,?,*,91,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,True,f3,games_gpt4o/game7a1f7418-dbb9-43e4-8b98-61aaaa33ebb5,,True
182,Stockfish,gpt-4o,1694,?,1-0,159,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,games_gpt4o/gameb76fdcac-878f-4cba-8d3e-1ca3802a5ab4,,True
183,Stockfish,gpt-4o,1694,?,0-1,108,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,games_gpt4o/game135c9e8c-ee4e-4a16-8e6a-abe41479765a,,True
184,Stockfish,gpt-4o,1694,?,*,45,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,True,hxg5,games_gpt4o/game25ac431c-e0b2-4364-af74-076467a175b5,,True
185,Stockfish,gpt-4o,1694,?,*,75,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,True,Qxf5,games_gpt4o/gamea3edb526-da8f-45d1-8cf6-b4875988bdcd,,True
186,Stockfish,gpt-4o,1694,?,0-1,76,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,games_gpt4o/game36d66f2f-82be-42e9-a1fe-d4e02d2c0ebc,,True
187,Stockfish,gpt-4o,1954,?,1-0,107,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,games_gpt4o/gamefdd5542c-37d6-439a-aa75-eca71f59d27d,,True
188,Stockfish,gpt-4o,1871,?,1-0,111,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,games_gpt4o/game26f15848-9fe2-414f-94e7-ef2e5b4f82ba,,True
189,Stockfish,gpt-4o,1871,?,0-1,90,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,games_gpt4o/game8042a168-8b91-4e63-b931-1c1a569037c4,,True
191,Stockfish,gpt-4o,1871,?,1-0,117,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,games_gpt4o/game0807c21c-654b-4a73-bde0-75c7b0f404d9,,True
192,Stockfish,gpt-4o,1871,?,0-1,106,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,games_gpt4o/gamec12df671-b4d0-4391-ac2c-4c2926819811,,True
194,Stockfish,gpt-4o,1871,?,*,117,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,True,Qxd5,games_gpt4o/game3b2632c1-f60d-43e3-9dd9-3186dcb98477,,True
195,Stockfish,gpt-4o,1871,?,*,51,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,True,cxb5,games_gpt4o/game7bf50705-c92a-485f-bb4b-c332f1b22efd,,True
196,Stockfish,gpt-4o,1871,?,1-0,47,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,games_gpt4o/game53175c82-a1c3-401d-8344-c9f3b329b55b,,True
197,Stockfish,gpt-4o,1871,?,1-0,47,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,games_gpt4o/game6e44428e-fd83-4059-8855-1e6fbedb7ee8,,True
198,Stockfish,gpt-4o,1871,?,0-1,112,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,games_gpt4o/game9fb202de-a041-490e-8347-28873c95a932,,True
200,Stockfish,gpt-4o,1871,?,*,85,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,True,Bxf2,games_gpt4o/gamedc146065-7f75-4c08-89f8-a5f7717fee70,,True
201,Stockfish,gpt-4o,1871,?,1-0,45,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,games_gpt4o/game9e8dd9fc-8fbf-4e46-ba4f-6d16f2037bfe,,True
202,Stockfish,gpt-4o,1871,?,1-0,67,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,games_gpt4o/game6a6872a5-a7e3-4789-8f30-ec6df63e82a8,,True
204,Stockfish,gpt-4o,1871,?,0-1,102,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,games_gpt4o/gamedd17dc0f-0290-442c-88d8-d5c1760355b8,,True
206,Stockfish,gpt-4o,1871,?,0-1,98,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,games_gpt4o/game16f95983-5318-46c2-b34b-149e12ec1fcd,,True
208,Stockfish,gpt-4o,1954,?,*,61,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,True,Qxe2,games_gpt4o/game64c562cb-3356-4993-aae4-4718bcdd8538,,True
209,Stockfish,gpt-4o,1954,?,1-0,43,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,games_gpt4o/gamead79924b-c371-478e-a7fb-c7fb79008f9e,,True
210,Stockfish,gpt-4o,1954,?,1-0,45,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,games_gpt4o/game65d1539c-3b7e-4efc-82ad-68cd854a169d,,True
211,Stockfish,gpt-4o,1954,?,1-0,155,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,games_gpt4o/game1354250a-16fc-4450-b09d-862b177d8391,,True
212,Stockfish,gpt-4o,1954,?,1-0,67,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,games_gpt4o/gamecf5b630d-67ad-4af5-93ac-ed0ad70af84c,,True
213,Stockfish,gpt-4o,1954,?,*,51,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,True,Qe7,games_gpt4o/game96574bf5-4f37-429d-b7e2-44cf3abe4369,,True
214,Stockfish,gpt-4o,1954,?,1-0,99,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,games_gpt4o/game76d818f6-c093-495b-985f-ff2f8625a6db,,True
216,Stockfish,gpt-4o,1954,?,1-0,41,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,games_gpt4o/game9fa84241-0aa4-4b5a-983b-64913045ca10,,True
218,Stockfish,gpt-4o,1954,?,1-0,239,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,games_gpt4o/game9f612bc4-fb19-4c96-bf8d-3aaaa1c392ee,,True
219,Stockfish,gpt-4o,1954,?,*,59,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,True,Qxd3,games_gpt4o/game61e585cc-488b-40e1-8fa1-88cea29ae832,,True
